ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007162	negative regulation of cell adhesion	40/1157	73/3188	0.00084742241356182	0.0223666294793742	0.0192273295884873	Ildr2/Ptprz1/Sema4d/Adam10/Myadm/Cxcl12/Actn4/Plxna1/Plxna3/Notch1/Epha4/Hspg2/Plxnd1/Prdx2/Sema5a/Spock1/Plxna4/Tnc/Dlg1/Tnr/Plxnb1/Lrp1/Prkar1a/Srcin1/Plxnc1/Coro1c/Dmtn/Plxnb2/Adam15/Anxa1/Lgals1/Prkcd/Thbs1/Klf4/Fzd7/Ager/Cdkn2a/Epb41l5/Rcc2/Phldb2	40
BP	GO:0050905	neuromuscular process	29/1157	49/3188	0.000849280086241938	0.0223666294793742	0.0192273295884873	Scn1a/Dctn1/Cntnap1/Cfh/Nefl/Itpr1/Hexb/Camk2b/Grin2a/Grin1/Tuba1a/Cacna1a/Grin2b/Xrcc1/Slc6a3/Dlg4/Agtpbp1/Nlgn2/Aars1/Tnr/Cntnap2/Nrxn1/Dbn1/Map1a/Atp2b2/Uchl1/Mecp2/Actn3/Myh10	29
BP	GO:0001932	regulation of protein phosphorylation	114/1157	249/3188	0.00085401141274985	0.0223666294793742	0.0192273295884873	Agrn/Ptprz1/Akap5/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Myadm/Sorl1/Thy1/Sod1/Itgb1/Fn1/Cntn1/Insr/Ntrk2/Ppia/Gnaq/Mt3/Ctnnd1/Fyn/Htt/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dlg3/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Hspa4/Dlg4/Ddx3x/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Gjc2/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Cadm4/Cadm1/Sirt2/Hpx/Dnajc3/Tardbp/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Coro1c/Dmtn/P2rx7/Plxnb2/Fkbp8/Tnk2/Ilk/Anxa2/Hsp90ab1/Ccn1/Edn1/Prkcd/Ccn2/Ifnar1/Mif/Thbs1/Plaur/Rps3/Pebp1/Ect2/Dipk2a/Traf4/Fbn1/Fxr1/Nnt/Ager/Sqstm1/Cdkn2a/Eif4g1/Lonp1/Ajuba/Hgs/Dnaja3/Raf1/Smyd3/Pbk/Iqgap1/Cav2	114
BP	GO:0048870	cell motility	181/1157	418/3188	0.00091961081087748	0.0236930622737458	0.020367589033384	Tmem201/Ptprz1/Mctp1/Sema4d/Adam10/Myadm/Sorl1/Thy1/Lamc1/Gnai2/Itgb1/Fn1/Gpx1/Camk2a/Calr/Atp1b2/Glul/Insr/Ntrk2/Ppia/Bsg/Lama1/Hexb/Gja1/Gna12/Gna13/Camk2b/Kif2a/Vcam1/Grin1/Cd81/Gpm6a/Fyn/Cxcl12/Itgav/Anxa5/Efnb1/Efnb2/Ephb3/Actn4/Plp1/Mdga2/Rap2b/Lpar1/Rras2/Rhob/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Irs2/Nrp1/Gfra1/Cxadr/Sirpa/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Itgb8/Plxnd1/Adgrb1/Prag1/Cttn/Adora1/Lama2/Arhgef2/Vdac3/Adam9/Astn1/Cacna1e/Lamb2/Fscn1/Vcan/Dpysl3/Sema5a/Spock1/Ccn3/Prex1/Megf10/Camk2d/Atp2b4/Mtch2/Adgrl3/Daam2/Plxna4/Tnc/Astn2/Rap2a/Srgap3/Kirrel3/Tnr/Gpc3/Rapgef2/Plxnb1/Iqsec1/Dock7/Igsf8/Cadm4/Ntng1/Cadm1/Cd99/Adcy3/Mark1/Srgap2/Lrp1/Spred1/Actr3/Park7/Rtn4/P2ry12/Cenpv/Synj2bp/Pin1/Sema7a/Srcin1/Plec/Macf1/Plxnc1/Gpc1/Celsr2/Coro1c/Cxcl14/Dmtn/Tpbg/Plcb1/Mecp2/Plxnb2/Arid2/Cd151/Slk/Ilk/Wdr1/F11r/Adam15/Zfand5/Sp1/Anxa1/Ccn1/Rpl13a/Edn1/Plaa/Grn/Prkcd/Ccn2/Aimp1/Mif/Thbs1/Cap1/Lmna/Idh2/Ldb1/Cdc42bpa/Ogdh/Klf4/Lama5/Pik3c2a/Myh10/Ager/Fstl1/Sh3rf1/Pds5a/Fndc3b/Nisch/Epb41l5/Rcc2/Flrt2/Flna/Ndnf/Phldb2/Cd248/Rnh1/Ajuba/Tnfrsf12a/Iqgap1/Myo9b/Pcm1/Rnf7/Trip6	181
BP	GO:0050790	regulation of catalytic activity	181/1157	418/3188	0.00091961081087748	0.0236930622737458	0.020367589033384	Agrn/Akap5/Bin1/Sema4d/Map3k5/Notch2/Rgs9/Sorl1/Adcy1/Bsn/Thy1/Ctsl/Sod1/Gnai2/Itgb1/Ctsb/Gpx1/Camk2a/Tcp1/Insr/Ntrk2/Gapdh/Ppia/Ctsd/Gnao1/Gnaq/Cst3/Rps2/Cers1/Gna12/Gna13/Rasgrf1/Mt3/Camk2b/Grin1/Fyn/Htt/Cnr1/Map2k4/Fgd1/Ephb3/Cox17/Ripk2/Abce1/Rap2b/Lpar1/Rpl23/Rap1a/Hspd1/Gnas/Dlg3/Plxna1/Plxna3/Rasgrf2/Irs2/Rgs14/Vldlr/Prdx5/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Iqsec3/Plxnd1/Agap2/Grm5/Xrcc1/Adora1/Ppp1r1b/Adam9/Vcan/Dlg4/Ddx3x/Spock1/Prex1/Gpsm1/Slc39a10/Rgma/Mapre3/Sort1/Atp2b4/Tiam2/Cand1/Mtch2/Plxna4/Rab3gap1/Dlg1/Serinc5/Rgs8/Camkk2/Map2k7/Gpc3/Gnal/Rapgef2/Ngef/Plxnb1/Slc8a2/Dock7/Ppp6r2/Adcy3/Dnajc3/Srgap2/Lrp1/Spred1/Park7/Rtn4r/Nrxn1/Iscu/Prkar1a/Tsc1/Pin1/Srcin1/Plec/Pclo/Plxnc1/Uchl1/Ptges3/Skp1/Coro1c/Gabbr1/P2rx7/Rasal1/Rabgap1/Plxnb2/Mapkapk5/Ilk/Anxa1/Eif4a2/Hsp90ab1/Ccn1/Rps6ka1/Rps6ka3/Edn1/Plaa/Grn/Prkcd/Ccn2/Ahsg/Prim2/Mif/Thbs1/Plaur/Rps3/Pebp1/Ldb1/Mcm2/Vcp/Ect2/Dipk2a/Arap1/Klf4/Traf4/Fbn1/Ager/Cstb/Cdkn2a/Sh3rf1/Gmip/Rcc2/Lars1/Asph/Hnrnpu/Npnt/Slc27a4/Ajuba/Hgs/Dnaja3/Raf1/Smyd3/Rpl11/Nosip/Nvl/Ranbp2/Plscr1/Iqgap1/Myo9b/Rnf7/Ccs/Cav2/Ror1	181
BP	GO:0042391	regulation of membrane potential	76/1157	157/3188	0.000949538062145323	0.0242668235398268	0.0208608192260789	Ckap5/Scn1a/Agrn/Grik3/Scn2a/Cacna2d1/Bin1/Dld/Slc1a6/Cntnap1/Cacng2/Sod1/Atp1b1/Atp1b2/Ntrk2/Slc4a3/Gna11/Gnaq/Gja1/Gria1/Grin2a/Grin1/Cnr1/Ptn/Kcna2/Dynll1/Ntsr2/Atp1b3/Cacna1a/Fhl1/Cxadr/Grin2b/Kcnb1/Kcnc2/Slc17a7/Scn2b/Adora1/Dlg4/Sh3gl1/Crtc1/Nlgn2/Camk2d/Atp1a3/Mtch2/Scn4b/Rab3gap1/Nrcam/Dlg1/Tspan9/Rgs7bp/Ank2/Slc8a2/Kcnc4/Ndufs1/Park7/Rims1/Cntnap2/Nrxn1/Mapk8ip2/Glrx/Dbn1/Pclo/Mpp2/P2rx7/Fxyd1/Mecp2/Atp2a2/Wdr1/Edn1/Vcp/Slc9a1/Nnt/Cdkn2a/Flna/Oga/Clic1	76
BP	GO:0010243	response to organonitrogen compound	125/1157	277/3188	0.000970381523600558	0.0246011123863213	0.02114818848908	Atp2b1/Cacna2d1/Npc1/Rgs9/Sorl1/Gnai2/Itgb1/Camk2a/Itpr1/Ncam1/Calr/Insr/Ntrk2/Ctsd/Gnao1/Gna11/Gnaq/Gja1/Vcam1/Chrm4/Grin2a/Grin1/Cd81/Fyn/Htt/Slc1a2/Cnr1/Anxa5/Ripk2/Rpl23/Rap1a/Rac1/Gnas/Prkcg/Tuba1a/Prkcb/Irs2/Cacna1a/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Aplp1/Igfbp5/Grm2/Agap2/Sorbs2/Slc30a10/Grm5/Adora1/Ppp1r1b/Arhgef2/Slc6a3/Dlg4/Ppp2r2a/Sort1/Atp1a3/Atp2b4/Cyfip1/Adgrl3/Pip4k2b/Hadha/Prkaa2/Rgs8/Gnal/Rapgef2/Ly6g6e/Sirt2/Lrp1/Pde2a/P2ry12/Cntnap2/Cyc1/Chmp5/Prkar1a/Tsc1/Uchl3/Dmtn/Plcb1/P2rx7/Mecp2/Cad/Casp6/Atp2a2/Sp1/Col4a1/Anxa1/Dnmt1/Lmnb1/Edn1/Prkcd/Ahsg/Canx/Ldlr/Pkm/Nploc4/Psmc6/Rps6/Srsf3/Shc1/Vcp/Stxbp3/Slc9a1/Trim25/Ager/Cdkn2a/Uggt1/Rraga/Lars1/Asph/Flna/Tns2/Eprs1/Lonp1/Os9/Slc27a4/Nono/Raf1/Vkorc1/Cacybp/Sdf2l1/Ngly1/Cav2/Ehmt2	125
BP	GO:0010812	negative regulation of cell-substrate adhesion	14/1157	19/3188	0.000991176122011407	0.0248125154294422	0.0213299197593119	Ptprz1/Actn4/Notch1/Spock1/Lrp1/Coro1c/Dmtn/Adam15/Lgals1/Thbs1/Fzd7/Cdkn2a/Rcc2/Phldb2	14
BP	GO:0048880	sensory system development	38/1157	69/3188	0.000999437860304902	0.0248125154294422	0.0213299197593119	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Olfm3/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Tmem132e/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/P2ry12/Uchl3/Nectin1/Casp6/Fkbp8/Sp1/Col4a1/Grn/Pds5b/Klf4/Myh10/Pds5a	38
BP	GO:0050806	positive regulation of synaptic transmission	46/1157	87/3188	0.0010022095219213	0.0248125154294422	0.0213299197593119	Ckap5/Akap5/Flot1/Efnb3/Hap1/Adcy1/Cacng2/Gfap/Glul/Ntrk2/Gria1/Camk2b/Grin2a/Grin1/Nrgn/Snap25/Ptn/Prkcg/Rasgrf2/Nptn/Rgs14/Grin2b/Egfr/Epha4/Adora1/Lama2/Dlg4/Crtc1/Nlgn2/Rab3gap1/Shank2/Slc24a2/Tnr/Shisa7/Gpr158/Slc8a2/Clstn3/Rims1/Nrxn1/Clstn1/Lgi1/Mpp2/Mecp2/Fxr1/Ager/Sqstm1	46
BP	GO:0010001	glial cell differentiation	49/1157	94/3188	0.00105047714081422	0.0258059074359711	0.0221838828268234	Ckap5/Ptprz1/Bin1/Notch2/Cntnap1/Gfap/Sod1/Cntn1/Ntrk2/Cnp/Gpm6b/Ncan/Plp1/Ptn/Tuba1a/Egfr/Notch1/Ctnnb1/Epha4/Lamb2/Bcan/Vcan/Cspg5/Daam2/Hapln4/Dusp15/Sirt2/Lrp1/Tspan2/Gpr37l1/Actr3/Rtn4/Cntnap2/Lingo1/Plec/Gpc1/Adam22/Mecp2/Cul4b/Ilk/Wdr1/Grn/Ldlr/Myrf/Phgdh/Ager/Raf1/Ror1/Mbd1	49
BP	GO:0051130	positive regulation of cellular component organization	179/1157	414/3188	0.0010757054299433	0.0262223885191563	0.0225419081189738	Ckap5/Agrn/Ptprz1/Akap5/Bin1/Dctn1/Flot1/Numbl/Sema4d/Efnb3/Hap1/Thy1/Sod1/Nefl/Itgb1/Lrrc4b/Fn1/Itpr1/Tcp1/Cntn1/Calr/Atp1b2/Map1b/Insr/Ntrk2/Ap2a1/Gja1/Cers1/Camk2b/Grin1/Gpm6a/Fyn/Cxcl12/Abca1/Htt/Syt2/Nsf/Cnr1/Ppp3cb/Ephb3/Actn4/Actr2/Lpar1/Rap1a/Rac1/Ptn/Dynll1/Plxna1/Plxna3/Cct7/Cct5/Cct3/Ap2m1/Nptn/Nrp1/Sirpa/Vldlr/Ctnnb1/Ank1/Epha4/Marchf5/Plxnd1/Adgrb1/Islr2/Cttn/Adam9/Fscn1/Il1rap/Dlg4/Ddx3x/Dpysl3/Sema5a/Trim28/Sh3gl1/Crtc1/Git1/Nlgn2/Rgma/Tiam2/Cand1/Cyfip1/Robo2/Map6/Lrrc7/Adgrl1/Adgrl3/Plxna4/Rab3gap1/Pip4k2b/Negr1/Amigo2/Adgrb3/Slitrk4/Dlg1/Synpo/Map2k7/Gpc3/Synj1/Rapgef2/Plxnb1/Ahi1/Itpka/Iqsec1/Wasf1/Sirt2/Acsl6/Lrp1/Clstn3/Actr3/Park7/Rims1/P2ry12/Cntnap2/Nrxn1/Atad1/Synj2bp/Rpl4/Lman2/Tsc1/Clstn1/Dync1h1/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Coro1c/Tpbg/Twf2/Plcb1/P2rx7/Mecp2/Lrp2/Plxnb2/Cd151/Mapkapk5/Septin7/Ilk/Wdr1/Anxa2/Anxa1/Nme1/Ptbp1/Edn1/Grn/Ccn2/Ahsg/Plaur/Psmc5/Psmc6/Rps3/Pebp1/Nme2/Vcp/Lyar/Fam98a/Arap1/Ager/Slain1/Eif4g1/Atg2a/Fhod1/Pde4dip/Epb41l5/Flrt2/Flna/Ndnf/Gnl3/Phldb2/Ajuba/Erc1/Ino80b/Zdhhc6/Tnfrsf12a/Oga/Nusap1/Iqgap1/Adgre5/Ror1	179
BP	GO:0150063	visual system development	37/1157	67/3188	0.0010845712594744	0.0262366894753768	0.0225542018442727	Notch2/Thy1/Cfh/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Olfm3/Ptn/Nrp1/Egfr/Notch1/Ctnnb1/Lamb2/Slc6a3/Agtpbp1/Gpd2/Sdk2/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/P2ry12/Uchl3/Nectin1/Casp6/Fkbp8/Sp1/Col4a1/Grn/Pds5b/Klf4/Myh10/Pds5a	37
BP	GO:0021537	telencephalon development	41/1157	76/3188	0.00111076882340719	0.0266668666771014	0.0229240009168884	Ptprs/Scn2a/Numbl/Atp1b2/Ntrk2/Grin1/Cxcl12/Htt/Slc1a2/Ephb3/Rac1/Tuba1a/Plxna3/Egfr/Ctnnb1/Xrcc1/Bcan/Agtpbp1/Dclk2/Rtn4rl2/Robo2/Plxna4/Dmxl2/Kirrel3/Tnr/Crtac1/Srgap2/Rtn4/Rtn4r/P2ry12/Tsc1/Sema7a/Coro1c/Plcb1/Ogdh/Fxr1/Myh10/Tubb2a/Uba6/Tacc3/Rnf7	41
BP	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	23/1157	37/3188	0.00114595568520915	0.0272476697975637	0.0234232845945408	Sema4d/Itgb1/Fn1/Gpx1/Insr/Ntrk2/Cat/Cxcl12/Rac1/Irs2/Egfr/Igfbp5/Sema5a/Plxnb1/Rtn4/P2ry12/Nrxn1/Tpbg/Lrp2/Ilk/Hsp90ab1/Thbs1/Ror1	23
BP	GO:0043085	positive regulation of catalytic activity	125/1157	278/3188	0.00115215770049654	0.0272476697975637	0.0234232845945408	Agrn/Akap5/Bin1/Sema4d/Map3k5/Notch2/Rgs9/Sorl1/Adcy1/Thy1/Ctsl/Sod1/Gnai2/Itgb1/Tcp1/Insr/Ntrk2/Ppia/Ctsd/Gnao1/Gnaq/Rps2/Gna12/Gna13/Rasgrf1/Mt3/Camk2b/Grin1/Fyn/Map2k4/Cox17/Ripk2/Lpar1/Rap1a/Hspd1/Gnas/Dlg3/Rasgrf2/Rgs14/Vldlr/Grin2b/Egfr/Ctnnb1/Epha4/Iqsec3/Agap2/Grm5/Xrcc1/Adora1/Adam9/Dlg4/Ddx3x/Prex1/Slc39a10/Rgma/Mapre3/Atp2b4/Tiam2/Mtch2/Rab3gap1/Dlg1/Serinc5/Rgs8/Camkk2/Map2k7/Gnal/Rapgef2/Ngef/Plxnb1/Slc8a2/Dock7/Adcy3/Srgap2/Park7/Rtn4r/Nrxn1/Iscu/Tsc1/Pin1/Srcin1/Ptges3/Skp1/Coro1c/P2rx7/Mapkapk5/Ilk/Hsp90ab1/Ccn1/Edn1/Plaa/Grn/Prkcd/Ccn2/Prim2/Mif/Thbs1/Rps3/Vcp/Ect2/Dipk2a/Arap1/Klf4/Traf4/Fbn1/Ager/Cdkn2a/Gmip/Rcc2/Lars1/Asph/Hnrnpu/Npnt/Slc27a4/Ajuba/Dnaja3/Raf1/Nvl/Ranbp2/Plscr1/Iqgap1/Myo9b/Rnf7/Ccs/Cav2/Ror1	125
BP	GO:0044093	positive regulation of molecular function	172/1157	397/3188	0.00121589217164293	0.0279486301902357	0.0240258607006461	Agrn/Akap5/Cacna2d1/Bin1/Flot1/Sema4d/Gsto1/Map3k5/Notch2/Hap1/Rgs9/Nipsnap2/Sorl1/Adcy1/Cacng2/Thy1/Ctsl/Sod1/Gnai2/Itgb1/Camk2a/Tcp1/Atp1b1/Atp1b2/Insr/Ntrk2/Eno1/Ppia/Ctsd/Gnao1/Gnaq/Cat/Rps2/Gna12/Gna13/Rasgrf1/Mt3/Camk2b/Grin1/Fyn/Htt/Map2k4/Cox17/Ripk2/Lpar1/Rap1a/Hspd1/Gnas/Prkcb/Dlg3/Rasgrf2/Atp1b3/Rgs14/Vldlr/Grin2b/Egfr/Ctnnb1/Epha4/Kcnc2/Iqsec3/Plxnd1/Agap2/Grm5/Xrcc1/Adora1/Arhgef2/Adam9/Hspa4/Il1rap/Dlg4/Ddx3x/Trim28/Crtc1/Prex1/Gpsm1/Slc39a10/Rgma/Mapre3/Atp2b4/Tiam2/Mtch2/Rab3gap1/Dlg1/Serinc5/Rgs8/Camkk2/Ank2/Map2k7/Gnal/Rapgef2/Ngef/Plxnb1/Slc8a2/Syngr3/Dock7/Slco3a1/Sirt2/Adcy3/Srgap2/Lrp1/Actr3/Park7/Rtn4r/Nrxn1/Iscu/Tsc1/Tesc/Glrx/Pin1/Srcin1/Add1/Ptges3/Skp1/Coro1c/Plcb1/P2rx7/Mapkapk5/Ilk/Anxa2/Hsp90ab1/Nme1/Ccn1/Edn1/Plaa/Grn/Prkcd/Ccn2/Prim2/Mif/Thbs1/Plaur/Ppp2cb/Ran/Rps3/Gtf2b/Vcp/Ect2/Zc3hav1/Dipk2a/Arap1/Klf4/Slc9a1/Traf4/Trim25/Fbn1/Ager/Cdkn2a/Eif4g1/Gmip/Bud31/Epb41l5/Rcc2/Lars1/Asph/Hnrnpu/Npnt/Slc27a4/Ajuba/Dnaja3/Erc1/Raf1/Rpl11/Nvl/Ranbp2/Plscr1/Iqgap1/Myo9b/Dnajb1/Rnf7/Ccs/Cav2/Ror1	172
BP	GO:0007596	blood coagulation	21/1157	33/3188	0.00121707509190676	0.0279486301902357	0.0240258607006461	Pip5k1c/Cfh/Ppia/Gnaq/Gna13/Anxa5/Rap2b/Gnas/Prdx2/Tspan9/P2ry12/Dmtn/F11r/Anxa2/Pdia3/Prkcd/Thbs1/Plaur/Stxbp3/Flna/Vkorc1	21
BP	GO:0050817	coagulation	21/1157	33/3188	0.00121707509190676	0.0279486301902357	0.0240258607006461	Pip5k1c/Cfh/Ppia/Gnaq/Gna13/Anxa5/Rap2b/Gnas/Prdx2/Tspan9/P2ry12/Dmtn/F11r/Anxa2/Pdia3/Prkcd/Thbs1/Plaur/Stxbp3/Flna/Vkorc1	21
BP	GO:0051965	positive regulation of synapse assembly	21/1157	33/3188	0.00121707509190676	0.0279486301902357	0.0240258607006461	Agrn/Sema4d/Lrrc4b/Ntrk2/Ephb3/Adgrb1/Il1rap/Dlg4/Nlgn2/Adgrl1/Adgrl3/Amigo2/Adgrb3/Slitrk4/Clstn3/Actr3/Nrxn1/Clstn1/Tpbg/Flrt2/Adgre5	21
BP	GO:0031102	neuron projection regeneration	18/1157	27/3188	0.00124407891503654	0.0283632092212288	0.0243822509058279	Ptprs/Thy1/Gfap/Nefl/Nefh/Ptn/Epha4/Lamb2/Rgma/Rtn4rl2/Tnc/Tnr/Lrp1/Rtn4/Rtn4r/Grn/Klf4/Flna	18
BP	GO:0042063	gliogenesis	62/1157	125/3188	0.00129348976085357	0.0292790646581784	0.0251695601585642	Ckap5/Ptprz1/Bin1/Notch2/Cntnap1/Gfap/Sod1/Fn1/Cntn1/Atp1b2/Ntrk2/Cnp/Hexb/Grin1/Gpm6b/Ncan/Plp1/Rras2/Ptn/Tuba1a/Egfr/Notch1/Ctnnb1/Epha4/Lamb2/Bcan/Vcan/Cspg5/Daam2/Hapln4/Gjc2/Synj1/Dusp15/Sirt2/Srgap2/Lrp1/Tspan2/Gpr37l1/Actr3/Rtn4/P2ry12/Cntnap2/Lingo1/Plec/Gpc1/Adam22/Mecp2/Cul4b/Lrp2/Ilk/Wdr1/Anxa1/Grn/Ldlr/Idh2/Myrf/Phgdh/Ager/Raf1/Orc3/Ror1/Mbd1	62
BP	GO:0070372	regulation of ERK1 and ERK2 cascade	39/1157	72/3188	0.00131826124859828	0.0296281552965103	0.0254696536869903	Notch2/Gnai2/Fn1/Mt3/Cxcl12/Ripk2/Rap1a/Ranbp9/Ntsr2/Nptn/Nrp1/Rgs14/Sirpa/Egfr/Notch1/Epha4/Slc30a10/Camk2d/Dlg1/Map2k7/Rapgef2/Dusp15/Necab2/Lrp1/Spred1/Nrxn1/Synj2bp/Pin1/Sema7a/Ndrg2/Tpbg/Ccn1/Ccn2/Mif/Shc1/Klf4/Ager/Npnt/Traf7	39
BP	GO:1901890	positive regulation of cell junction assembly	29/1157	50/3188	0.00133157094519867	0.0297165375023562	0.0255456308834259	Agrn/Flot1/Sema4d/Thy1/Lrrc4b/Ntrk2/Ephb3/Rac1/Nrp1/Adgrb1/Il1rap/Dlg4/Nlgn2/Adgrl1/Adgrl3/Amigo2/Adgrb3/Slitrk4/Clstn3/Actr3/Cntnap2/Nrxn1/Tsc1/Clstn1/Tpbg/Epb41l5/Flrt2/Iqgap1/Adgre5	29
BP	GO:0051146	striated muscle cell differentiation	46/1157	88/3188	0.00137641973251934	0.0305026163101663	0.0262213784892164	Rpl3l/Flot1/Cntnap1/Fhl2/Itgb1/Gpx1/Cd81/Cxcl12/Map2k4/Ppp3cb/Efnb2/Csrp1/Cxadr/Notch1/Igfbp5/Adgrb1/Sorbs2/Ccn3/Sort1/Camk2d/Adgrb3/Cntnap2/Prkar1a/Nebl/Tsc1/Pin1/Plec/Wdr1/Actn3/Edn1/Rxrb/Rbpj/Lmna/Csrp2/Fzd7/Slc9a1/Gata6/Myh10/Ctdp1/Pdlim5/Hnrnpu/Flnc/Smyd3/Cacybp/Flii/Cav2	46
BP	GO:0050772	positive regulation of axonogenesis	28/1157	48/3188	0.00142396476532527	0.0311575434587089	0.0267843824122299	Sema4d/Nefl/Fn1/Map1b/Ntrk2/Cxcl12/Plxna1/Plxna3/Nrp1/Plxnd1/Islr2/Sema5a/Tiam2/Cyfip1/Robo2/Map6/Plxna4/Plxnb1/Lrp1/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Twf2/Plxnb2/Ilk/Tnfrsf12a	28
BP	GO:0050770	regulation of axonogenesis	42/1157	79/3188	0.00142748923687606	0.0311575434587089	0.0267843824122299	Ptprs/Sema4d/Efnb3/Thy1/Nefl/Fn1/Map1b/Ntrk2/Mt3/Grin1/Cxcl12/Ephb3/Plxna1/Plxna3/Nrp1/Cacna1a/Epha4/Plxnd1/Islr2/Sema5a/Rgma/Tiam2/Cyfip1/Robo2/Map6/Plxna4/Tnr/Lrrc4c/Plxnb1/Lrp1/Actr3/Rtn4/Rtn4r/Rpl4/Sema7a/Dbn1/Macf1/Plxnc1/Twf2/Plxnb2/Ilk/Tnfrsf12a	42
BP	GO:0090287	regulation of cellular response to growth factor stimulus	38/1157	70/3188	0.00143546902649779	0.0311575434587089	0.0267843824122299	Notch2/Sorl1/Mt3/Prkcb/Nptn/Nrp1/Notch1/Ctnnb1/Vwc2l/Glg1/Lemd2/Rgma/Atp2b4/Ube2o/Cyfip1/Gpc3/Cadm4/Wasf1/Lrp1/Spred1/Nrxn1/Pin1/Gpc1/Htra1/Lrp2/Fkbp8/Ilk/Ccn1/Rbpj/Thbs1/Gata6/Fbn1/Fstl1/Myof/Npnt/Fbxl15/Hgs/Cav2	38
BP	GO:0019220	regulation of phosphate metabolic process	136/1157	307/3188	0.00145895177787079	0.0312393120545442	0.0268546742612348	Agrn/Ptprz1/Akap5/Akap1/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Myadm/Sorl1/Thy1/Sod1/Gnai2/Itgb1/Fn1/Cntn1/Insr/Ntrk2/Eno1/Ppia/Gnaq/Gna12/Mt3/Ctnnd1/Fyn/Htt/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dynll1/Dlg3/Irs2/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Ppp1r1b/Arhgef2/Adam9/Hspa4/Vcan/Dlg4/Ddx3x/Slc39a10/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Gjc2/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Ppp6r2/Cadm4/Cadm1/Sirt2/Hpx/Dnajc3/Tardbp/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Ptges3/Coro1c/Dmtn/P2rx7/Plxnb2/Fkbp8/Tnk2/Ilk/Idh1/Anxa2/Hsp90ab1/Ptbp1/Ccn1/Edn1/Prkcd/Ccn2/Ifnar1/Mif/Thbs1/Plaur/Ldlr/Rps3/Pebp1/Ldb1/Vcp/Ect2/Dipk2a/Fzd7/Traf4/Fbn1/Fxr1/Mcm7/Nnt/Ager/Sqstm1/Cdkn2a/Eif4g1/Lonp1/Hnrnpu/Npnt/Ajuba/Hgs/Dnaja3/Raf1/Smyd3/Ranbp2/Pbk/Iqgap1/Cav2/Ror1	136
